time,1d,1m,6m,1y,1.5y,2y,2.5y,3y,3.5y,4y,4.5y,5y
641,3.84244510585273,3.84244510585273,4.06302762795289,4.51761730786825,4.86550908098774,5.06094517812037,5.16114825167136,5.20544429286804,5.2178632405203,5.21195944023171,5.19536846013937,5.17295870738996
642,3.88128762903122,3.88128762903122,4.0643425474186,4.54996787760061,4.8876598182003,5.0709783201833,5.16137190180214,5.19760506793867,5.20305046446569,5.19099693428007,5.16906039366382,5.14216407915819
643,3.87553204670156,3.87553204670156,3.99798364625431,4.44800796811172,4.81353231531293,5.01441815601518,5.1143224905358,5.15619267547171,5.16523782382914,5.15568237300799,5.13553279225996,5.10991970220666
644,3.86988304795614,3.86988304795614,3.93922556792642,4.37605809514709,4.74632821316397,4.9562868844003,5.06543381334077,5.1159069392886,5.13291429028562,5.1306754656791,5.11705926465407,5.09706246182705
645,3.88149235294155,3.88149235294155,3.95013281114033,4.37789139501732,4.75462789163852,4.97283272729104,5.08725241524084,5.14039613397069,5.15826140067627,5.15573301887419,5.14117781021432,5.11995136699204
646,3.82788481082609,3.82788481082609,3.75129667130654,4.19506511107416,4.61369687896852,4.86862955217524,5.00974413228866,5.08052068224037,5.10902653551357,5.11192533137784,5.09896980527872,5.07669979798057
647,3.84247740262954,3.84247740262954,3.81753269866777,4.27292728767477,4.6742516053631,4.91399653096578,5.04310016283357,5.10492426917479,5.12729907090667,5.12664288685483,5.11255373118106,5.09143310760791
648,3.89049266789281,3.89049266789281,3.79782331113454,4.16897325186532,4.60723161872544,4.87727096353743,5.02793544706825,5.10614004614692,5.14161168901812,5.1517667078884,5.14678543296905,5.1333637656474
649,3.83039382794221,3.83039382794221,3.80110067484899,4.25275176468275,4.67552412521562,4.93969143040146,5.09121453652817,5.17195598371194,5.20962791455211,5.22096916695897,5.21614632751058,5.2020206349523
650,3.82110046569824,3.82110046569824,3.79693708152538,4.22866071126294,4.65455253367929,4.92189752529694,5.0758206755638,5.15861197764758,5.19819302556841,5.21132491593717,5.20815428180088,5.19553546593586
651,3.82388602964877,3.82388602964877,3.72312077439145,4.10105539442285,4.52830911112678,4.81032758015228,4.98175131624408,5.08217813791424,5.13862940983192,5.16750810346131,5.17878088682222,5.17917563080174
652,3.78526681495871,3.78526681495871,3.64588198344429,4.00385313552237,4.42725539367189,4.71145960601777,4.88802387595695,4.99536862569799,5.05982313783538,5.09734662526024,5.11751244368084,5.12669813823139
653,3.81198073457305,3.81198073457305,3.61041930780728,3.96505752653762,4.38177357606391,4.65796789348073,4.82933033885273,4.93471434458708,4.99969900333205,5.0396651709921,5.06364543386505,5.07751922583046
654,3.90150040798761,3.90150040798761,3.57337421599045,3.79617202902485,4.23980300171699,4.53711043092115,4.71993527970792,4.83254125924762,4.90293293213441,4.94739799316913,4.97516362478058,4.99205816569375
655,3.80833487207031,3.80833487207031,3.59816192012382,3.96254177463547,4.36810873983988,4.62777603830373,4.78446359150112,4.87916876528806,4.93727584933418,4.97340751503141,4.99580189853716,5.00957228146436
656,3.80920720535227,3.80920720535227,3.57049409618056,3.87970225187985,4.2869250544301,4.55230441980772,4.71293349109404,4.80965228907339,4.868067901396,4.90306172896697,4.92313463242674,4.93364603136333
657,3.80297694275249,3.80297694275249,3.58916140031905,3.9442810109216,4.3490791134884,4.6118188080146,4.76908095401536,4.86172396309142,4.91584136877126,4.94658664523967,4.96260292662131,4.9692789974297
658,3.81208087223272,3.81208087223272,3.58687891474444,3.95356446280054,4.3575546659211,4.61210469730868,4.76086744689048,4.84612360131077,4.89403354103696,4.91945990965625,4.93078026454219,4.93312441356943
659,3.80298476589642,3.80298476589642,3.60291331721748,3.95574177114991,4.34447455753884,4.59314446635234,4.73943715182387,4.82310879969942,4.86951440350228,4.89331321306576,4.90283697717206,4.90317039128185
660,3.84968159217396,3.84968159217396,3.59410866384075,3.94451264616568,4.34080446741077,4.5906754268093,4.73455010599752,4.81452422611357,4.85695844423094,4.87698029961398,4.88312672098131,4.8806532202495
661,3.85183920170203,3.85183920170203,3.56627474900072,3.88275687238551,4.26678572543919,4.51327822316772,4.65744539306882,4.73907083440468,4.78336083718223,4.8049885100061,4.81238875025827,4.81085323799686
662,3.88489558945219,3.88489558945219,3.71571979670982,4.122555964055,4.47567557363575,4.69403039588477,4.81790635809956,4.88432295190866,4.91669021177908,4.92868354020061,4.92824240086258,4.92045161303477
663,3.75744513902135,3.75744513902135,3.79064207494026,4.17361987950155,4.51464096941946,4.72657589650395,4.84549355076604,4.90751898780754,4.93580414006196,4.94392034324181,4.93981596080818,4.92857065622021
664,3.82688177989144,3.82688177989144,3.76838798161198,4.151400840335,4.51526195052266,4.73868497294697,4.86248423851759,4.92589777996296,4.95357673320392,4.95992014870863,4.95337372204791,4.9393084830063
665,3.80845758674622,3.80845758674622,3.73632040151965,4.09984896025613,4.45844414870871,4.68473799534313,4.81309128477339,4.88086121842758,4.91224857018798,4.9215875836728,4.9174617829931,4.90539733109213
666,3.82659017593397,3.82659017593397,3.75585030583694,4.13570668205904,4.51285939663312,4.74961994783664,4.88307339953744,4.95324858364851,4.98565537478604,4.99516944726062,4.99059176687495,4.97753277382156
667,3.85654142645897,3.85654142645897,3.79187995382263,4.15831242245084,4.52740466441099,4.76641187873032,4.90605698778684,4.98372420989538,5.02389360518371,5.04093378822883,5.04341699668392,5.03682241326288
668,3.90726963526551,3.90726963526551,3.75664821624548,4.12218528106596,4.4890512414511,4.72401924608421,4.8599916630046,4.93522172096825,4.97414572548608,4.9909996038623,4.99415389092115,4.98890478654988
669,3.80542493207848,3.80542493207848,3.7610352055183,4.09599090900778,4.46366563954083,4.70371101202298,4.84425607041718,4.92331937213793,4.96542410776744,4.98496591257469,4.99044136518949,4.98723592461823
670,3.8613583791184,3.8613583791184,3.68438086998345,4.00195782284961,4.37004853660918,4.60936097767382,4.74922633125553,4.82816523492232,4.8706369794403,4.89097541030859,4.89762764704776,4.89593226808035
671,3.85986247252895,3.85986247252895,3.62657599114759,3.93769798018975,4.31790972506323,4.56049494141447,4.70114502272387,4.78152317630635,4.82674913514766,4.85040976485347,4.85959675376636,4.85858561862273
672,3.85023538415959,3.85023538415959,3.64618004739729,3.95262939286743,4.3295043301625,4.57230506263629,4.7141838053539,4.7956869972942,4.84173534113841,4.86583155524568,4.87515044120819,4.87405446905151
673,3.82176839340249,3.82176839340249,3.60498898444111,3.85941658190657,4.24632567751207,4.49882275058975,4.64642237098435,4.7311822226879,4.77908659960921,4.80425387444695,4.81423131099696,4.81359601666132
674,3.82846753715743,3.82846753715743,3.52675809547574,3.77671968195208,4.16199260187431,4.41458945151385,4.56339772783675,4.649710373439,4.69912577561983,4.72559731713213,4.7366734229104,4.73694507417228
675,3.82807575481528,3.82807575481528,3.5195123763621,3.7394649156495,4.12936129736044,4.39426637562472,4.55313665739735,4.64634948103333,4.70022478849005,4.72939672296258,4.74192920645009,4.74279070698496
676,3.81883691283537,3.81883691283537,3.52454910540112,3.74600471839148,4.11065856527505,4.36549541496523,4.52174219068585,4.61594821227885,4.67280068398043,4.70610656156382,4.72346214578082,4.72952467579682
677,3.8704995248902,3.8704995248902,3.53868878104028,3.76437555859707,4.1083888294254,4.34647709553551,4.49230246726986,4.58070060591515,4.63470125582058,4.66716075556004,4.6851063291034,4.69283618236449
678,3.82451172043977,3.82451172043977,3.60194782261628,3.81662977775294,4.15325908040461,4.38600098357976,4.52702802456627,4.61028358438438,4.65861421716859,4.68498593097125,4.69666673231123,4.69821899733065
679,3.84537255032048,3.84537255032048,3.67815825088895,3.91700887737007,4.24399049542598,4.46596232941063,4.59817761528514,4.67482758381879,4.71828149039696,4.74100380026571,4.74990002113873,4.74928428769072
680,3.85517905496919,3.85517905496919,3.783683246889,4.04782457058259,4.33992503306036,4.53824117285144,4.65639088416082,4.72444475242392,4.76247522159698,4.78159366147496,4.78794234366199,4.78536755393898
681,3.86301172102529,3.86301172102529,3.71966700733053,3.96001505296938,4.25744939792234,4.46101328430762,4.58451234002412,4.65783701473806,4.70071116743885,4.72410423107681,4.73414191756002,4.73469145472972
682,3.85675638132869,3.85675638132869,3.66934763100108,3.87817268093059,4.18788443551189,4.40744307210153,4.54388541384026,4.62736363204364,4.67845203426032,4.70864779555327,4.72443653209071,4.72986184243878
683,3.87240810287264,3.87240810287264,3.64660809723368,3.81990344311958,4.12537833270089,4.34421201483247,4.47987382050927,4.56261223757798,4.61306627128906,4.642656614433,4.6577782639006,4.66240308004595
684,3.8803763436806,3.8803763436806,3.6640214100829,3.86622188989379,4.17456091346014,4.39040510183547,4.52224963542479,4.60104353150207,4.64763687411146,4.67364651979281,4.68563188210845,4.68769708505509
685,3.84721137215069,3.84721137215069,3.60867550391633,3.77153951753822,4.08224984742492,4.31418464961012,4.46135240886957,4.5517753862665,4.60628275916143,4.63695763875969,4.65090736084759,4.6527668660854
686,3.85431224503707,3.85431224503707,3.52479507389263,3.63761167693366,3.96961648581924,4.22454267902996,4.38847151024697,4.49128105305002,4.55532642721987,4.59359148866716,4.61374908756315,4.62078194396303
687,3.85758584832773,3.85758584832773,3.49435139916368,3.62050257787247,3.97589252409321,4.25010616853442,4.428284016242,4.54221684917261,4.61528854668884,4.66090654792737,4.68698206586621,4.69869890711294
688,3.84386240261268,3.84386240261268,3.4621160415999,3.55612218594909,3.92297092663413,4.20859226295541,4.39433912222521,4.51301418152926,4.58889460256569,4.63597792612873,4.66262262504279,4.67436755233646
689,3.86539271893927,3.86539271893927,3.4254716349219,3.54796529935677,3.91281140381305,4.19512879057851,4.37813481931249,4.49504061724198,4.57017195210521,4.61734368580586,4.64475111339621,4.65779035435094
690,3.82729227256552,3.82729227256552,3.458860663357,3.59352396189885,3.95565091497219,4.2359780134806,4.4177259401708,4.5338840561343,4.6086435265069,4.65580856708083,4.68367552008045,4.69769973649631
691,3.80652826834354,3.80652826834354,3.50839735187153,3.6393727140422,3.98425918467212,4.25660032310441,4.43451764663674,4.54912930852222,4.62395362941343,4.67232136725252,4.70217072082665,4.71865731367796
692,3.79400656308019,3.79400656308019,3.48028284526117,3.67824875018541,4.01156265518013,4.27237859449527,4.44376758720523,4.55497560874185,4.6280460748802,4.67543742718154,4.7046022673384,4.72041135436389
693,3.80498155919161,3.80498155919161,3.39175686601581,3.52255022932499,3.88021091529792,4.16361346747578,4.35107711230104,4.47401085866972,4.55589024764153,4.61008038799342,4.64459185122767,4.66463984169825
694,3.83056316800281,3.83056316800281,3.38529634835449,3.51141827709138,3.87107514452224,4.15453996425439,4.34276961959341,4.46864693162112,4.55571240057835,4.61694624197264,4.65980795699538,4.68897960123341
695,3.77958804179521,3.77958804179521,3.47959108143568,3.62569612732014,3.96505321705339,4.23177410344025,4.40883686215575,4.52710281173543,4.60882760060952,4.66621936589071,4.70622107264399,4.7331582348052
696,3.77843971308677,3.77843971308677,3.49889544062841,3.6702125892911,4.00712415765924,4.26401068448202,4.43241049688781,4.54452941142759,4.62247667785668,4.67817041216918,4.71828083604949,4.74689637838846
697,3.77198126405566,3.77198126405566,3.53524519228223,3.72793696706382,4.05763337959832,4.30201842813455,4.45961416055697,4.56338026868831,4.63491112106249,4.68563981339436,4.7219425476863,4.7477010074916
698,3.76791541766047,3.76791541766047,3.47178925008639,3.63393911325147,3.97012159989102,4.22233821981167,4.38556252566474,4.49326700728603,4.56754770051741,4.62014614811216,4.65765430522352,4.68409634637389
699,3.81731865891177,3.81731865891177,3.45549184681464,3.62256260216041,3.96520692916301,4.21881524433925,4.38185218838774,4.48888561785459,4.56235425082182,4.61415745488001,4.65100303965924,4.67695977646468
700,3.78966423940604,3.78966423940604,3.48130141351135,3.64487043187734,3.97118637103382,4.21776796990144,4.37891644334379,4.48532285778006,4.5577836681584,4.60775862095684,4.64206486802178,4.66498371048208
701,3.77689292436374,3.77689292436374,3.55259155531554,3.7403068846543,4.06203168831575,4.30421631267364,4.46160887259185,4.56494370494036,4.63509109110152,4.68344984622302,4.71672692165724,4.73906418750758
702,3.76290268469698,3.76290268469698,3.62478190951645,3.82146909621806,4.12777456211334,4.35699878377772,4.50672413270315,4.60575285619456,4.67333611017817,4.71994474410025,4.75173311624671,4.77253014176036
703,3.81473951473034,3.81473951473034,3.60689304210662,3.80630824739926,4.13225554199741,4.37126034574041,4.52684666931364,4.6300251624616,4.70073239858715,4.74974889884266,4.78338990429301,4.80560658994236
704,3.77799986259355,3.77799986259355,3.73095332736855,3.95825658985955,4.26154977394797,4.48401819545608,4.62970394190577,4.72722234663776,4.79496767070022,4.84271549450898,4.8760735207194,4.8985023221486
705,3.81992759603583,3.81992759603583,3.72270590407961,3.95603778401922,4.27703099151482,4.50814641258063,4.65844927987359,4.75898588640192,4.82901487799333,4.87866901137597,4.91373285883063,4.93774247228138
706,3.83246020524357,3.83246020524357,3.71336728204876,3.94051698875073,4.26486198107675,4.49628024765836,4.64503631352808,4.74314871981853,4.81024863481037,4.85666655374768,4.88836076453754,4.90904989389446
707,3.78789959900619,3.78789959900619,3.69357456087646,3.95908663101258,4.27856853828569,4.50426466080892,4.65044464903512,4.74809992196913,4.81598917967227,4.86391084751858,4.8975311925696,4.92038910216539
708,3.81526689036292,3.81526689036292,3.67769082112994,3.9393498794243,4.27065930121455,4.50423447060614,4.65542460937789,4.75637732008599,4.82643450935549,4.8757456734263,4.9102428217031,4.93366648893717
709,3.83611007313486,3.83611007313486,3.7082190971907,3.9855356379355,4.32435995022089,4.56469518744605,4.72096246065049,4.82490485489936,4.89618573543231,4.94535885351261,4.97874735103656,5.00041219186453
710,3.77747667069136,3.77747667069136,3.62746335241503,3.8777255553982,4.21917861156113,4.47049300459571,4.63717315882759,4.74982623463818,4.82821678569697,4.88309613065602,4.92101245854309,4.94623663125234
711,3.80579333101542,3.80579333101542,3.62355439905356,3.88798992699863,4.24210843320916,4.49999678151854,4.67067372566332,4.78618851927008,4.86682288091178,4.92350617970239,4.96285385233644,4.98915042995708
712,3.84242152374657,3.84242152374657,3.56287713928501,3.80564936600983,4.1704767391032,4.44246454277296,4.6250339258328,4.74932705853793,4.8360591914022,4.89670042985164,4.93836407534183,4.96577124220862
713,3.81086830622779,3.81086830622779,3.49879486784142,3.72261907881744,4.10090780201986,4.38788386144747,4.58146384532693,4.71326098895407,4.80492307895827,4.86860263432813,4.9119567162432,4.9401126688576
714,3.75816346394771,3.75816346394771,3.47046661963822,3.68335959134557,4.05330238274545,4.33676743359576,4.52925969140584,4.6612283304475,4.75378390502056,4.81876732585497,4.86363816223043,4.89341196511168
715,3.74222758366942,3.74222758366942,3.51586498283969,3.72374707557719,4.07651128830991,4.34934982804335,4.53764778374405,4.66922653807143,4.76340953168513,4.83105825578179,4.8790220870136,4.91192672476623
716,3.81144949211579,3.81144949211579,3.48435140345364,3.70811267491136,4.05606861925702,4.3165934949468,4.49471558096405,4.61949757601357,4.70960166200737,4.77515008107457,4.82233655278184,4.85529227186204
717,3.78718456560573,3.78718456560573,3.52211896114836,3.77458210528997,4.11262431515856,4.36463095005889,4.53908906762136,4.66279827403155,4.75281611975677,4.81848644155373,4.86568319492185,4.89843715682725
718,3.67168212764935,3.67168212764935,3.55791941270058,3.78127020544278,4.12113898588083,4.37823041748207,4.55648152626667,4.68327285643688,4.77622592589536,4.8448703309159,4.89510236621375,4.93088400994395
719,3.73598150067781,3.73598150067781,3.55198571269814,3.82205119917191,4.17128035980359,4.43034604970028,4.6092209628628,4.73635253581761,4.82971151431576,4.89893639305219,4.94993034052017,4.98657990791461
720,3.7581782785695,3.7581782785695,3.54483331489971,3.8332015675654,4.18827461507775,4.44512565200482,4.62033754150548,4.743948363056,4.83430746348431,4.90110687679479,4.95022306477445,4.98552113340243
721,3.78553716461167,3.78553716461167,3.6073877867557,3.84942144807083,4.16322031074158,4.3917988027445,4.54713730868044,4.65633154645188,4.73589547164852,4.79449717384952,4.83731131236532,4.86774107426551
722,3.79071501169276,3.79071501169276,3.58394353052923,3.8323805832039,4.13973131607872,4.35672465188824,4.50200624482414,4.6036455202149,4.6777168753408,4.73237080806612,4.77237709889554,4.80088569081794
723,3.76230146660333,3.76230146660333,3.58598503776945,3.80234496223205,4.0891160920187,4.30038112984906,4.44555271396998,4.54908704743766,4.62580395318431,4.68334715811398,4.72624627018883,4.75753692805768
724,3.76343899866705,3.76343899866705,3.60358695681769,3.78238029604886,4.04918950366303,4.25323523213195,4.3968680693768,4.50141844531029,4.58021007607403,4.64021509621606,4.68567669984889,4.71952699055123
725,3.81397637960143,3.81397637960143,3.64361707987203,3.80027440055515,4.05957550301227,4.26014369449808,4.4023472065424,4.50677994018228,4.58638516948752,4.64784744766469,4.69514760278365,4.73101141644667
726,3.83862169974954,3.83862169974954,3.69239928939756,3.86949809889828,4.12588794503963,4.32035209188716,4.45682586456492,4.55559324038214,4.62958294404091,4.68569439727701,4.72823354710117,4.76029355223577
727,3.78402449958761,3.78402449958761,3.67952200790802,3.87866892255218,4.12613357090738,4.32265438349676,4.46409923605157,4.56581256523242,4.64065021618971,4.69611256148887,4.7371599769345,4.7673580882674
728,3.78374557324977,3.78374557324977,3.71191185071701,3.88943924723932,4.13647202144016,4.33195759509832,4.47217949606814,4.57296964637563,4.64732640834748,4.70272934263889,4.74406065514393,4.774759702812
729,3.8187971451194,3.8187971451194,3.71801730147637,3.88281451338281,4.12132042604097,4.31157663880389,4.4490911962902,4.54881768718309,4.6230558642693,4.67888408780279,4.72090981264038,4.75244266932374
730,3.82857439655422,3.82857439655422,3.69013387183677,3.85305848877937,4.09864824486111,4.29184432979822,4.43040918752928,4.53077896496756,4.60583827530766,4.66279105407192,4.70621173005876,4.73934504490201
731,3.83247287556427,3.83247287556427,3.78329724298625,3.98414176328372,4.21546538725048,4.39525828490938,4.52648525013585,4.6236129678234,4.69775649029464,4.75505108096801,4.79937880677257,4.83361243467714
732,3.85286636335471,3.85286636335471,3.75586330272722,3.98939465893961,4.22821200883624,4.40746751185688,4.53758001367928,4.63409632087461,4.70798134597334,4.76515265536062,4.80934600719249,4.84336518297973
733,3.78875437765933,3.78875437765933,3.80336421969102,4.00793431273745,4.2414545104503,4.42219828996103,4.55332197636212,4.64975518767401,4.72285856672869,4.77886133454853,4.82172050360617,4.85436114211367
734,3.82319529084799,3.82319529084799,3.76131687108065,3.97484813507563,4.2127033776546,4.39582315433264,4.52773166788279,4.62374759537312,4.69560206880525,4.74976657831902,4.79038851125253,4.82052492170552
735,3.80201532374997,3.80201532374997,3.84496427096236,4.06519933896584,4.30381407347353,4.49067262218313,4.6241069235595,4.71889986819672,4.78739911047338,4.83667841049993,4.87143525106798,4.8952133868218
736,3.77024508283615,3.77024508283615,3.89603524590183,4.12155510429012,4.3564202675719,4.53263438253,4.65453074693229,4.73953004235412,4.79962982499789,4.84132479003829,4.86886620525073,4.88566020612915
737,3.83794870796784,3.83794870796784,3.84565146995721,4.10844600876816,4.3530057787736,4.52839703204172,4.64831367146646,4.73177195982799,4.79091482564276,4.83209897309855,4.8594647832722,4.8763306282435
738,3.76920745663988,3.76920745663988,3.89329720089943,4.16329514254256,4.3997853613235,4.57125813481857,4.68897563511444,4.77110190391992,4.82951234009843,4.87042292709177,4.89786447484749,4.9150562340837
739,3.82742446952208,3.82742446952208,3.85916520246042,4.13246221504992,4.35610614747596,4.52313562477509,4.64086566119423,4.7247951308444,4.78587843341986,4.8299163250265,4.86069203718751,4.88127658276267
740,3.82488708893423,3.82488708893423,3.87118302354974,4.10426763943865,4.3229690962616,4.49659133399911,4.62019368962344,4.70770739160414,4.77053619286477,4.81504752350723,4.84546033727212,4.86511127389745
741,3.81363700770979,3.81363700770979,3.82856980368623,4.05816738876626,4.28150019832385,4.45542949536657,4.57766476242995,4.66345373886025,4.72452151721143,4.76733054714043,4.79611720592507,4.81423667080379
742,3.77571710859841,3.77571710859841,3.7975385152702,4.00727767307898,4.22268058662713,4.397366699186,4.52305623937354,4.61298818842531,4.67820693709972,4.72479755016959,4.75680602857727,4.77752992491438
743,3.77991056573819,3.77991056573819,3.72810413115563,3.90511892754367,4.14317116508938,4.33790650596666,4.47785260543337,4.57838878107446,4.65205781723695,4.70575063473095,4.74399138618621,4.77028053406713
744,3.81344718972342,3.81344718972342,3.70759621897804,3.88475744776607,4.1321741275445,4.33464794011882,4.48046381507492,4.58551504538716,4.66272894854446,4.71933364435788,4.76015202194146,4.78886772824923
745,3.78709949695214,3.78709949695214,3.73374324233933,3.91141754481535,4.1349827425879,4.32574260292226,4.46626510956004,4.56917114148831,4.6458650524609,4.70276313198585,4.74419365144516,4.77358160847386
746,3.84999895926641,3.84999895926641,3.67816988682183,3.83621129935605,4.0692047131346,4.2690562294323,4.41685913645198,4.52572164975842,4.60762658325239,4.66929770277159,4.71524271148605,4.74890143184795
747,3.85951843589931,3.85951843589931,3.67082629043113,3.82149062584114,4.05508562206588,4.25645625539861,4.40589254625226,4.51620073170274,4.59919642056639,4.66159953444487,4.70797788078046,4.7418633397305
748,3.83218255957678,3.83218255957678,3.69661645308568,3.83932051767042,4.06789386317914,4.26721396641549,4.41560078950657,4.52521099010835,4.60753831119399,4.66919419450766,4.71468819845999,4.74756957435738
749,3.7950669232887,3.7950669232887,3.73998794032047,3.87153983813233,4.09475294501522,4.29021387405351,4.43544191330576,4.54223049012944,4.62194364310931,4.68119667509077,4.72449443506526,4.75540524138497
750,3.79765892407965,3.79765892407965,3.70653643972577,3.82234995912754,4.03525115856819,4.22886954362678,4.37407936671753,4.48102612986945,4.5607893085459,4.61999025139707,4.66320941445662,4.69410891453208
751,3.84242145484438,3.84242145484438,3.66661656367927,3.78481535336377,4.01016783198741,4.21202211771094,4.36247048191859,4.47267396391559,4.55442318644647,4.61476044945845,4.65854331212225,4.6896009242071
752,3.86553932368432,3.86553932368432,3.65875515024914,3.80305241654346,4.030626539436,4.22975265317654,4.37821803402249,4.48763805224038,4.56941215508199,4.63021558263499,4.67466999422135,4.70644978085219
753,3.81965559634069,3.81965559634069,3.65296648030032,3.7701010661839,4.02022658794265,4.22800462685522,4.37743924647295,4.48500999003102,4.56398067655342,4.62174809006716,4.66332356890175,4.69257354194507
754,3.86123825845397,3.86123825845397,3.67062900603461,3.79423881462899,4.0167374917404,4.21824646647876,4.36919610277382,4.48008738211746,4.56244826324124,4.62317833268769,4.66717115065064,4.69827299218495
755,3.86283948478196,3.86283948478196,3.58663145410766,3.68866602854168,3.91481124109485,4.12603327430194,4.28507703667159,4.40158461720756,4.48745133355038,4.55015402313403,4.59503283491686,4.62636660815319
756,3.8540932736825,3.8540932736825,3.56779742407475,3.68432733962715,3.91833874310677,4.12948774323819,4.28714094751726,4.40264489232436,4.48809028456233,4.55090840340899,4.59632175034616,4.62848285218174
757,3.84460179058018,3.84460179058018,3.55480153811016,3.66012131550454,3.88786999716824,4.09747235019401,4.25491536149731,4.37036297239312,4.4555718400909,4.51794284630185,4.56280788438523,4.59444811882956
758,3.80650140737864,3.80650140737864,3.59753351240778,3.70240051350376,3.94830980625303,4.16891083457287,4.33328758197011,4.45298846584317,4.54031578058244,4.60316984914976,4.64746332992893,4.67810783585608
759,3.82343014499492,3.82343014499492,3.60628671825336,3.71600629562157,3.96193241601603,4.18305439204789,4.34875548008413,4.47028584437037,4.55965376689559,4.6245772133425,4.67089833799442,4.70344275079432
760,3.84014580109005,3.84014580109005,3.61955497010622,3.71541434060702,3.94761884489097,4.16662618913696,4.33475644693351,4.45975618365162,4.552255927706,4.61952960122272,4.66731059343038,4.70051255912575
761,3.8029540549782,3.8029540549782,3.62103814198663,3.71296226027901,3.94689583056844,4.15939566005595,4.32071189868859,4.44143803891534,4.53256732164288,4.60087123591303,4.65124954216584,4.68736057274513
762,3.822673593514,3.822673593514,3.60003001519585,3.67489450098144,3.89509929586046,4.1033747224343,4.26420320949686,4.38579152558057,4.47835728132328,4.54841965320428,4.6006797310079,4.63867462520874
763,3.7785541475011,3.7785541475011,3.57617715801551,3.68581475134622,3.92011988120676,4.1280813169613,4.28604677649969,4.40487336708291,4.49526234448092,4.56380417234818,4.61517263279094,4.65285632302226
764,3.8319762997403,3.8319762997403,3.57772475269838,3.67299859605697,3.90141099477837,4.11055262597516,4.27164433042758,4.39368795045521,4.48671878347226,4.55721444644292,4.60978820031029,4.6479975126472
765,3.85769196445599,3.85769196445599,3.61117914991041,3.71187678118874,3.94205820077914,4.15471807300949,4.31746658512838,4.43943080438115,4.53136864677179,4.60026435091741,4.65106297843482,4.68750883588212
766,3.83861256060368,3.83861256060368,3.60342487837078,3.70375669842605,3.93661981732291,4.1459054063744,4.30543883065973,4.42566095913089,4.5173547551126,4.58721079686569,4.63984918996607,4.67866512375463
767,3.83635580512725,3.83635580512725,3.64015768716008,3.73942040563056,3.95251153594831,4.15043664384895,4.3038086291666,4.42045905134361,4.50993090199867,4.57841206176406,4.63026924485395,4.66874448733893
768,3.85981608407785,3.85981608407785,3.62389375136103,3.7301446508265,3.95620745821362,4.15497461862972,4.30496695192047,4.41724836382669,4.50237932763237,4.56686152660941,4.61521422864577,4.6507305142453
769,3.85745243919742,3.85745243919742,3.58078889122584,3.65041060754018,3.84967080474163,4.03735663638311,4.18392736425612,4.29602852477718,4.38242509770571,4.44893335583924,4.49973614520039,4.53791083482415
770,3.84642761525783,3.84642761525783,3.57898884031029,3.64474625625413,3.83884211942677,4.0232343505433,4.16779531752054,4.27907871488596,4.36551613201355,4.43262851367528,4.48435466666783,4.5236080429809
771,3.83778067513736,3.83778067513736,3.59555935924258,3.64976563602343,3.83556456948413,4.01512207196572,4.15746943338863,4.26786854070739,4.35419984378901,4.42180000707611,4.4744181014604,4.51482815023349
772,3.85259992285248,3.85259992285248,3.594902057671,3.63966453018961,3.81431119144202,3.99346335741895,4.13931340649147,4.25447135497113,4.34577168377865,4.41821074861974,4.47535874124177,4.51991865517117
773,3.84192800339629,3.84192800339629,3.59545215162914,3.63462786879072,3.81349469967984,3.99053302128387,4.13269363409892,4.24429951053107,4.3326516940798,4.40278225884674,4.45815832795578,4.50138132874021
774,3.85278608509285,3.85278608509285,3.56091914516498,3.57022851265109,3.72319692656368,3.89670726803327,4.04125811202385,4.15576111430944,4.24600241234172,4.31684230240746,4.37189020199011,4.4139830127069
775,3.83384843733948,3.83384843733948,3.50783376860967,3.53806632321438,3.71070525927359,3.89157897310472,4.03830605692753,4.15322777478521,4.24329534442548,4.31367592317495,4.36805061380316,4.40923158709272
776,3.82833505693029,3.82833505693029,3.50743183161343,3.53697115354873,3.71222652874255,3.89753331981447,4.04722723115611,4.16310262772707,4.25233371747265,4.32060041033426,4.37218604721145,4.41044511828129
777,3.82310406367879,3.82310406367879,3.47701344361004,3.51758762697111,3.6962275382975,3.88164530045833,4.03235147584557,4.15015092848685,4.24177347903174,4.31256933317568,4.36663999050519,4.4072614996443
778,3.82796175416411,3.82796175416411,3.51094973815451,3.55720316691214,3.73781587456877,3.92815778422532,4.08357092098171,4.20487511549566,4.29884474527971,4.37115334212228,4.42624985630419,4.46766731427673
779,3.71006508949369,3.71006508949369,3.52708937221763,3.55285698299712,3.73070116862033,3.91812031444064,4.07130858200732,4.19162399330069,4.28561457098372,4.35862830926945,4.41478583308535,4.45742074693475
780,3.7965561720997,3.7965561720997,3.52149935419904,3.56098616377332,3.73725020151643,3.92573346296383,4.08160080634854,4.20519691975591,4.30255808976424,4.37885321355523,4.43809168824617,4.48354452540544
781,3.75363049847572,3.75363049847572,3.40063612621989,3.51796740370526,3.71621739796745,3.89286075863753,4.033301335147,4.14395549671986,4.23172133437988,4.30129243723418,4.35606017842941,4.39878713081996
782,3.77696625927736,3.77696625927736,3.48318132025082,3.49920992184219,3.67052498015639,3.85560010156071,4.00957258864438,4.13238166166174,4.22975612313602,4.30669019903109,4.36699708488161,4.41382455063276
